imag_component,real_component,ace_imag,ace_real,ala_imag,ala_real,asc_imag,asc_real,asp_imag,asp_real,cr_imag,cr_real,gaba_imag,gaba_real,glc_imag,glc_real,gln_imag,gln_real,glu_imag,glu_real,gly_imag,gly_real,gpc_imag,gpc_real,gsh_imag,gsh_real,ins_imag,ins_real,lac_imag,lac_real,mac_imag,mac_real,naa_imag,naa_real,naag_imag,naag_real,pcho_imag,pcho_real,pcr_imag,pcr_real,pe_imag,pe_real,tau_imag,tau_real
3.6632197,1.0782713,0.203363,0.0693334,0.131311,-0.0113854,-0.003815,-0.0127449,0.0139503,0.0528556,-0.112274,-0.0204567,-0.0213829,0.0229102,0.0174049,-0.0199835,-0.0420007,0.0437586,-0.0101357,0.0366875,0.0037346,-0.153131,0.641876,-0.0009756,0.0697174,0.0830074,-0.038631,0.0038612,-0.0805308,-0.218829,-0.00633,-0.0032509,0.0208936,-0.240399,0.115339,-0.0443997,-0.0867523,0.704857,-0.0003595,0.25204,-0.0230093,-0.0076918,-0.0076249,-0.0045987
-0.54299919,2.2965476,0.142462,0.163459,0.107529,0.0723955,0.0055877,-0.0028562,0.0018571,0.0527572,-0.0712513,-0.0561636,-0.0278061,0.009346,0.024478,-0.0169016,-0.0579119,0.0189324,-0.0184927,0.0234331,0.0408796,-0.147831,0.626143,0.17897,0.0503484,0.0984894,-0.0360623,-0.0003525,0.0558764,-0.25239,-0.0014224,-0.0070905,0.139587,-0.230082,0.125494,0.0619596,-0.265298,0.644822,-0.0560213,0.221915,-0.0087419,-0.0079424,-0.0013314,-0.0055684
-0.87751447,-1.154559,0.0407753,0.215302,0.0382602,0.126455,0.0102907,0.0121724,-0.0110314,0.0515073,-0.0234119,-0.070912,-0.0283911,-0.0041531,0.0283769,-0.0086852,-0.0627682,-0.0087056,-0.0213052,0.0100718,0.0735315,-0.131309,0.558746,0.351363,0.0243055,0.110494,-0.0354661,-0.0009248,0.186797,-0.197227,0.0046709,-0.0056036,0.238156,-0.160869,0.0805453,0.159964,-0.421371,0.542632,-0.0995472,0.181722,0.0018688,-0.0004113,0.0025823,-0.0015956
-2.5417869,5.1070095,-0.0752944,0.208205,-0.0510368,0.128804,0.007538,0.02803,-0.0255532,0.0463544,0.0225114,-0.0665505,-0.0244796,-0.0168013,0.026286,0.0006564,-0.0573975,-0.0362336,-0.0197288,-0.0030991,0.0976294,-0.108049,0.442127,0.499197,-0.0083576,0.113988,-0.0392494,-0.0016442,0.259812,-0.0756816,0.0073039,0.0001304,0.289537,-0.0519825,-0.0089746,0.222361,-0.546104,0.403302,-0.130242,0.133123,0.0052302,0.0104431,0.0013049,0.0034357
-2.8807147,-4.56103,-0.172839,0.141382,-0.125779,0.0764631,-0.0012274,0.0397608,-0.0389972,0.034477,0.0615846,-0.0476095,-0.0157359,-0.028282,0.0195381,0.0064377,-0.0417081,-0.0612908,-0.0128756,-0.0159783,0.113393,-0.0834514,0.286267,0.606731,-0.0431183,0.104277,-0.0457286,-0.0068572,0.247745,0.0632225,0.0044355,0.0057876,0.28135,0.066737,-0.119008,0.230639,-0.62945,0.23397,-0.145213,0.0778504,0.0020785,0.0192963,-0.0038489,0.0049663
-4.3804033,4.592264,-0.222201,0.0323075,-0.155558,-0.0119383,-0.0114254,0.0452577,-0.046325,0.0162101,0.0922676,-0.0178162,-0.0010365,-0.0364748,0.0125614,0.0067838,-0.0154274,-0.0800138,0.001044,-0.026195,0.124317,-0.0603155,0.106964,0.663833,-0.0724209,0.0806155,-0.0502149,-0.0179982,0.158909,0.165221,-0.0018086,0.0070698,0.218369,0.164737,-0.218745,0.181787,-0.661869,0.046454,-0.140547,0.02055,-0.003531,0.0235066,-0.0084905,0.0012464
-5.0547685,-0.39859475,-0.207283,-0.087314,-0.126921,-0.102559,-0.0187263,0.0466066,-0.0436113,-0.0039178,0.113653,0.0214427,0.0188848,-0.0371238,0.0095023,0.0039682,0.019425,-0.0868191,0.0217504,-0.0287667,0.133829,-0.0374544,-0.0784152,0.667964,-0.0894922,0.0475089,-0.0484177,-0.0322782,0.0319576,0.193213,-0.0067278,0.002964,0.119083,0.219415,-0.280547,0.089736,-0.638067,-0.14248,-0.114605,-0.0305264,-0.0075773,0.0245225,-0.0085342,-0.0053303
-1.9747478,-3.6292658,-0.131939,-0.181473,-0.0496948,-0.159824,-0.0221983,0.0482752,-0.0311314,-0.0192979,0.122848,0.0696889,0.0394389,-0.0261956,0.0110876,0.0025995,0.0566906,-0.0768095,0.044609,-0.0186443,0.142184,-0.011462,-0.255089,0.622737,-0.0918975,0.0126761,-0.0396004,-0.0445299,-0.0813008,0.141166,-0.0065923,-0.0034771,0.0089254,0.220662,-0.28884,-0.0194952,-0.560178,-0.314045,-0.070882,-0.0659198,-0.0092079,0.0261426,-0.0033343,-0.0100429
0.8127632,-3.6263901,-0.0191902,-0.222073,0.0466117,-0.16128,-0.0248412,0.0535346,-0.013732,-0.025079,0.114829,0.124297,0.0529378,-0.003396,0.0141014,0.0060419,0.0869469,-0.0493079,0.0612455,0.0054357,0.145957,0.0197621,-0.412464,0.534426,-0.0823792,-0.0169233,-0.027114,-0.0508241,-0.137029,0.034617,-0.0014611,-0.007425,-0.0865177,0.171061,-0.244195,-0.116793,-0.438031,-0.452099,-0.0180924,-0.0790151,-0.0112794,0.0310059,0.0037927,-0.0094251
0.78169156,0.60061437,0.0967488,-0.198325,0.125084,-0.106981,-0.0311157,0.0618291,0.0018829,-0.0209793,0.0851158,0.178482,0.052186,0.0258748,0.0138643,0.0137866,0.101196,-0.009834,0.0632078,0.0386113,0.140524,0.0544396,-0.542722,0.409122,-0.0665129,-0.0382334,-0.0159156,-0.0511368,-0.115737,-0.0810509,0.0048535,-0.0059084,-0.146352,0.0834978,-0.161341,-0.178997,-0.286124,-0.54674,0.0328795,-0.0689787,-0.0179129,0.0380256,0.0080496,-0.0038979
5.1143153,2.3727699,0.182221,-0.119484,0.156811,-0.019043,-0.0433531,0.0690849,0.011032,-0.0110602,0.0333578,0.222253,0.0347472,0.0519687,0.0078326,0.0217636,0.095241,0.0313108,0.0465172,0.0710343,0.123664,0.0872805,-0.638175,0.25254,-0.0490187,-0.0523407,-0.0089593,-0.0490747,-0.0282417,-0.158852,0.00765,-0.0000475,-0.157276,-0.0218987,-0.0629196,-0.194413,-0.11924,-0.594775,0.0732075,-0.0405658,-0.0309461,0.0427496,0.006759,0.0025393
3.5670891,-4.6990923,0.214674,-0.0103309,0.132357,0.0682662,-0.0597691,0.0707175,0.0133382,-0.0006918,-0.034877,0.246036,0.0049858,0.0653349,-0.0024093,0.0253534,0.0718709,0.0633599,0.0141465,0.0920944,0.0975279,0.112549,-0.690068,0.0722984,-0.0314475,-0.0619429,-0.0051826,-0.0488966,0.0898426,-0.167683,0.0048678,0.0057924,-0.115624,-0.120843,0.027618,-0.163603,0.050519,-0.59723,0.0987522,-0.0010254,-0.0480028,0.0404054,0.0013583,0.0053172
-1.2582415,-1.6276261,0.188146,0.0978805,0.0643654,0.122963,-0.0755879,0.0650584,0.0118692,0.0070035,-0.10961,0.244621,-0.0276454,0.0611622,-0.0122673,0.0228189,0.0393458,0.0797392,-0.025227,0.095193,0.0674954,0.127542,-0.690247,-0.11959,-0.0127907,-0.0682304,-0.0005955,-0.052109,0.192069,-0.103097,-0.0013768,0.0072852,-0.0290314,-0.188757,0.0911653,-0.0968077,0.213679,-0.556161,0.10952,0.0436063,-0.0636794,0.0293462,-0.0037145,0.0027254
-1.5388187,2.8134079,0.112718,0.176865,-0.0191266,0.127648,-0.086422,0.0546082,0.0099543,0.0126173,-0.180357,0.218787,-0.053092,0.041432,-0.017514,0.0165646,0.0071344,0.0802183,-0.0613474,0.0801724,0.0387614,0.133891,-0.634815,-0.3065,0.00775,-0.0696974,0.0083779,-0.0562256,0.238305,0.0116814,-0.0063983,0.0033867,0.0832578,-0.206135,0.115461,-0.0104125,0.361114,-0.473329,0.106748,0.0902051,-0.0729902,0.0123039,-0.0043937,-0.0028315
-1.2763252,0.5904571,0.0097339,0.207918,-0.0867677,0.0846956,-0.0913548,0.0441757,0.0082078,0.0188602,-0.239827,0.173638,-0.0651425,0.0132392,-0.0173686,0.0112812,-0.0183238,0.0694452,-0.0866973,0.0521767,0.0132122,0.135741,-0.527192,-0.470131,0.0282734,-0.0637978,0.0218598,-0.0566317,0.209347,0.134394,-0.0064734,-0.0029033,0.193214,-0.164695,0.0960325,0.0760129,0.48199,-0.351691,0.0901299,0.137264,-0.0745115,-0.0054896,-0.0000598,-0.0066909
0.45011211,2.3283143,-0.0944143,0.184789,-0.115676,0.0132221,-0.0934017,0.0373165,0.0040713,0.0272839,-0.285025,0.115024,-0.0631872,-0.0152565,-0.0149566,0.0103906,-0.0352528,0.0532221,-0.0984231,0.0181704,-0.011085,0.136215,-0.378261,-0.595099,0.0441717,-0.0500598,0.0360991,-0.050138,0.114256,0.219152,-0.0016293,-0.0068249,0.270791,-0.0717995,0.0369175,0.142289,0.56419,-0.198327,0.0574656,0.181964,-0.0708967,-0.0198993,0.0060057,-0.0054886
0.88413148,3.5264217,-0.173994,0.113734,-0.0984081,-0.0595344,-0.0970164,0.033768,-0.0057916,0.0359762,-0.315369,0.0467745,-0.0506416,-0.0384466,-0.0148169,0.0134856,-0.0449883,0.0352867,-0.0972124,-0.0162415,-0.0374426,0.134867,-0.203287,-0.672403,0.050842,-0.0320449,0.0460042,-0.037529,-0.0123076,0.233631,0.0044067,-0.0054503,0.293149,0.0497321,-0.0487648,0.170978,0.597476,-0.0261543,0.007072,0.218242,-0.066424,-0.0305013,0.0091211,0.0002808
-4.9514137,-2.8496183,-0.208767,0.0119781,-0.0435926,-0.108184,-0.104543,0.0298102,-0.0221307,0.0401272,-0.329658,-0.0293327,-0.031714,-0.0542769,-0.0193546,0.016696,-0.0489552,0.0166999,-0.0847047,-0.0476521,-0.0670602,0.128048,-0.0175606,-0.699778,0.0471624,-0.0163401,0.0487245,-0.0231748,-0.122485,0.172063,0.0070434,0.0001241,0.252727,0.167655,-0.139799,0.151979,0.577452,0.147436,-0.0589479,0.237732,-0.063474,-0.0402803,0.006757,0.0066318
-1.2317076,3.7621231,-0.188331,-0.0951588,0.0285281,-0.116936,-0.114306,0.0212675,-0.0414401,0.0351536,-0.324525,-0.111099,-0.0091259,-0.0626022,-0.0269317,0.015694,-0.0467816,-0.0022183,-0.0618901,-0.0733878,-0.0971691,0.111904,0.166486,-0.679148,0.0370499,-0.0090064,0.0455892,-0.0119961,-0.173562,0.0587345,0.0042956,0.0056341,0.160341,0.250431,-0.210955,0.0870304,0.507587,0.304647,-0.133235,0.233223,-0.0606262,-0.052692,0.0004539,0.0090967
1.3354727,-0.98757866,-0.115687,-0.179131,0.0931565,-0.0834856,-0.121778,0.0068659,-0.0573931,0.020082,-0.295798,-0.193166,0.0156826,-0.062854,-0.0330379,0.009055,-0.0370251,-0.0194549,-0.0298431,-0.0896885,-0.122254,0.0857087,0.339174,-0.613446,0.0277245,-0.0118852,0.0409554,-0.0060661,-0.145553,-0.060406,-0.001732,0.0068881,0.0416024,0.277375,-0.240109,-0.0085183,0.397866,0.43169,-0.204902,0.20232,-0.0538179,-0.068368,-0.0053437,0.006091
-3.7930432,1.0556669,-0.0084975,-0.215293,0.128393,-0.0189845,-0.122938,-0.0105996,-0.0644562,-0.0013561,-0.241837,-0.266489,0.0405266,-0.0533218,-0.0336517,-0.0005722,-0.0197491,-0.0307323,0.0080276,-0.0917302,-0.137456,0.0530055,0.491286,-0.505329,0.025689,-0.0213903,0.0388571,-0.0034006,-0.0505737,-0.135767,-0.006457,0.0029359,-0.0718461,0.244554,-0.216033,-0.108794,0.260963,0.520913,-0.263522,0.148727,-0.0396742,-0.084007,-0.0066428,0.0000903
-3.7519621,1.8813185,0.10392,-0.190875,0.121635,0.05533,-0.117278,-0.0261701,-0.0610992,-0.0227873,-0.166329,-0.320856,0.060855,-0.0328297,-0.0282459,-0.0083695,0.0013978,-0.0315787,0.0445298,-0.0760908,-0.141621,0.0196621,0.612061,-0.358674,0.0331145,-0.0306814,0.0399985,0.0001804,0.0708727,-0.134892,-0.006295,-0.0032257,-0.152315,0.164379,-0.143205,-0.185164,0.108532,0.569687,-0.302757,0.0802539,-0.0184691,-0.0943273,-0.0029035,-0.0042654
-0.82442012,-4.6396042,0.188461,-0.110703,0.0737853,0.11426,-0.108177,-0.036258,-0.0503092,-0.0389518,-0.0782745,-0.348933,0.070477,-0.0034226,-0.0201684,-0.010882,0.0196597,-0.0206022,0.0699718,-0.0440723,-0.137699,-0.0097103,0.689655,-0.181449,0.0470381,-0.0337248,0.0413618,0.0075601,0.166177,-0.0569752,-0.0013671,-0.0069333,-0.183246,0.0599873,-0.0409355,-0.215754,-0.0500743,0.577428,-0.321309,0.0050089,0.0055512,-0.0956356,0.0025816,-0.0036958
5.3800938,4.0794868,0.218967,0.0026063,-0.0000493,0.136597,-0.100381,-0.04114,-0.0371087,-0.0484492,0.0110718,-0.349125,0.0646583,0.0283965,-0.0141187,-0.0085108,0.0283079,-0.0013902,0.0760876,-0.003235,-0.130244,-0.0343012,0.714306,0.0126601,0.061757,-0.0284587,0.0387086,0.0178679,0.192991,0.0658815,0.0046035,-0.0053865,-0.161582,-0.0423625,0.0631387,-0.192576,-0.20629,0.5434,-0.320856,-0.0715343,0.0267555,-0.0883377,0.0052098,0.001237
-2.4127512,3.5616178,0.185643,0.1152,-0.074503,0.112947,-0.0964862,-0.0445332,-0.0249918,-0.0535626,0.0923284,-0.325336,0.0435459,0.053452,-0.0126374,-0.0050884,0.0244086,0.0186748,0.0603668,0.0345351,-0.12191,-0.0567305,0.682209,0.205682,0.0725408,-0.017037,0.0300605,0.0269331,0.137786,0.181983,0.0071156,0.0002425,-0.0960182,-0.11967,0.142289,-0.123216,-0.349875,0.467129,-0.302834,-0.146667,0.0417048,-0.076515,0.0025769,0.0065626
5.1789713,0.014007464,0.0988758,0.193268,-0.122375,0.0504525,-0.0950978,-0.0505906,-0.0139424,-0.0574655,0.160478,-0.283953,0.0133035,0.0640418,-0.0142626,-0.0048727,0.0105509,0.0321681,0.0279405,0.0577616,-0.111594,-0.0800981,0.597446,0.379432,0.0779755,-0.0033318,0.0175054,0.0303113,0.0219451,0.242314,0.0042905,0.0057081,-0.0033929,-0.155954,0.17856,-0.0269284,-0.468078,0.351118,-0.266709,-0.218063,0.0510592,-0.0649006,-0.0036864,0.0079168
-0.30921574,2.5069249,-0.0144568,0.214457,-0.125125,-0.0283981,-0.0920378,-0.0606,-0.0014386,-0.0610648,0.214265,-0.230325,-0.0162419,0.057896,-0.0147406,-0.0092461,-0.00678,0.0354914,-0.0103855,0.0602494,-0.0956388,-0.104733,0.470566,0.51986,0.0794509,0.0101453,0.0059468,0.0265956,-0.107606,0.221722,-0.0017211,0.0069073,0.0949267,-0.143956,0.166393,0.0723725,-0.547723,0.20359,-0.211105,-0.2811,0.0584238,-0.0555448,-0.0091321,0.0038504
2.5618557,0.082853941,-0.120562,0.174708,-0.0811372,-0.0936216,-0.0836793,-0.0718884,0.0144557,-0.0619661,0.253378,-0.167286,-0.0362244,0.0393069,-0.0103602,-0.015619,-0.0211251,0.030257,-0.0428614,0.0432396,-0.0711317,-0.127147,0.314753,0.619095,0.078568,0.0234703,-0.0002729,0.0185128,-0.198942,0.129351,-0.0063804,0.0029752,0.176319,-0.0860384,0.111726,0.152769,-0.579235,0.0387988,-0.136862,-0.328334,0.0670598,-0.0466711,-0.0098391,-0.003069
-0.15300502,0.22922398,-0.189937,0.0880935,-0.007509,-0.119727,-0.0698717,-0.0797572,0.0324126,-0.0563748,0.275889,-0.0965533,-0.0427887,0.0166228,-0.0008784,-0.0193634,-0.0295782,0.0213339,-0.0614516,0.0137833,-0.0387985,-0.142003,0.142183,0.674291,0.0748303,0.0378466,-0.0003388,0.0109781,-0.21735,0.0038327,-0.0061981,-0.003079,0.220681,0.0053631,0.0285189,0.198451,-0.560004,-0.125833,-0.0495308,-0.351888,0.0769883,-0.0345522,-0.0053512,-0.0081879
2.6198994,1.9016351,-0.205688,-0.0193319,0.0663224,-0.0966777,-0.0542407,-0.0809769,0.0477572,-0.0424707,0.278139,-0.021614,-0.0380834,-0.0022607,0.0101778,-0.0173071,-0.0335622,0.0130795,-0.0638224,-0.019271,-0.003258,-0.145646,-0.037195,0.684676,0.0656826,0.0528396,0.0026995,0.0075801,-0.159244,-0.104051,-0.0013637,-0.0066648,0.215201,0.108796,-0.0649374,0.201234,-0.494856,-0.274237,0.0408768,-0.347244,0.0847032,-0.0169413,0.0010103,-0.0082609
-2.5136402,2.8521877,-0.166545,-0.118285,0.110802,-0.0345171,-0.0416388,-0.0761964,0.0551762,-0.0226255,0.257276,0.0505128,-0.0278264,-0.0134971,0.0180615,-0.0101418,-0.0365364,0.0065095,-0.0520589,-0.0489157,0.0295768,-0.138531,-0.214133,0.649422,0.0490286,0.0648019,0.0044473,0.0081431,-0.0521643,-0.15294,0.0044171,-0.0050868,0.15909,0.197787,-0.148852,0.160906,-0.393374,-0.395124,0.123055,-0.31577,0.0857166,0.0045848,0.0046836,-0.0038621
1.7646937,-5.456618,-0.0849602,-0.184031,0.108805,0.0408859,-0.0346756,-0.0694485,0.0522658,-0.0026714,0.214516,0.110373,-0.0173729,-0.0178558,0.0202738,-0.0019264,-0.040544,-0.0006458,-0.0297619,-0.0711606,0.0560204,-0.124734,-0.377668,0.56813,0.0262765,0.0681223,0.0026125,0.0091875,0.0581577,-0.127163,0.0067412,0.0004258,0.0658092,0.247949,-0.204487,0.0855344,-0.266027,-0.482439,0.188493,-0.264141,0.0780063,0.0251822,0.0033237,0.0011052
-3.1653744,2.6365103,0.0174852,-0.201278,0.0625941,0.099086,-0.0319483,-0.0651328,0.0412874,0.0113646,0.156525,0.149606,-0.0090528,-0.0183845,0.0183314,0.0029305,-0.0442626,-0.0112637,-0.0000216,-0.0837582,0.0764373,-0.108936,-0.514373,0.443544,0.0033628,0.0587427,-0.0012375,0.0069072,0.127127,-0.041388,0.0038428,0.0056665,-0.0394551,0.245102,-0.217565,-0.0085737,-0.121754,-0.533132,0.233803,-0.201056,0.0637479,0.0398099,-0.0014387,0.0024173
3.7430979,3.3045354,0.115267,-0.166301,-0.0079708,0.117939,-0.0292991,-0.0647651,0.0278078,0.0167401,0.0936383,0.16456,-0.0023505,-0.0173042,0.0165081,0.0029235,-0.0439763,-0.0257444,0.0343454,-0.0843809,0.0940346,-0.0931557,-0.610494,0.28424,-0.0114294,0.0375257,-0.0029351,0.0003812,0.128586,0.0670615,-0.0020798,0.0066468,-0.127267,0.190851,-0.182558,-0.0987819,0.0316225,-0.544491,0.259918,-0.133558,0.0480071,0.0465237,-0.0052642,-0.0012282
4.4256185,3.6065305,0.183855,-0.0872739,-0.0746897,0.0921072,-0.0231343,-0.0659464,0.0172019,0.015205,0.0359342,0.157508,0.0037553,-0.0145855,0.0185131,0.000482,-0.0366144,-0.0409644,0.0690299,-0.0703919,0.111591,-0.0756949,-0.655977,0.104872,-0.0116998,0.0109651,0.0009769,-0.0074346,0.063602,0.153878,-0.0065421,0.002615,-0.173762,0.102577,-0.106184,-0.161054,0.185043,-0.513432,0.269069,-0.0654622,0.0353619,0.0475334,-0.0044281,-0.0071945
2.4002064,3.1821326,0.204656,0.0167785,-0.112964,0.033741,-0.0132828,-0.0643226,0.0115617,0.0111419,-0.0102609,0.134677,0.0085664,-0.0091024,0.0246298,0.0000118,-0.0224288,-0.0520819,0.0971088,-0.0408097,0.128635,-0.0530625,-0.647782,-0.0767264,0.0035128,-0.0114883,0.010404,-0.0117016,-0.0415465,0.184709,-0.0061756,-0.0033843,-0.168628,0.0074005,-0.0075336,-0.177188,0.326371,-0.438495,0.262038,0.0012975,0.0269795,0.0472547,0.0013168,-0.0108761
0.21417262,-2.1579073,0.169953,0.119064,-0.110886,-0.0340416,-0.0032315,-0.0570368,0.0092081,0.0081248,-0.0432061,0.10259,0.0095725,-0.0010995,0.0314771,0.0044427,-0.0051972,-0.0557861,0.110348,0.0010221,0.141246,-0.0233862,-0.590296,-0.244024,0.0291742,-0.0218623,0.0214899,-0.0091798,-0.146251,0.147242,-0.0012746,-0.0068266,-0.117756,-0.0673169,0.0866036,-0.141554,0.441141,-0.323057,0.237846,0.0638245,0.0203169,0.0488492,0.0085054,-0.0091658
3.5449289,-3.4979197,0.0866259,0.190949,-0.0720704,-0.0870237,0.0024357,-0.0450565,0.0070101,0.0065112,-0.0636893,0.065354,0.0046506,0.0063846,0.0345676,0.0129018,0.0102258,-0.0524677,0.102768,0.0464958,0.144632,0.0113098,-0.492672,-0.385152,0.0569653,-0.017046,0.0292099,-0.0005753,-0.210794,0.0548593,0.0044359,-0.0051377,-0.0397974,-0.102699,0.150164,-0.0638998,0.515998,-0.177145,0.196045,0.116491,0.0116218,0.0518762,0.0125248,-0.0027925
-2.7572805,4.3520652,-0.0236322,0.210196,-0.0122889,-0.108509,0.0014526,-0.0326114,0.0036024,0.0038403,-0.0719729,0.0247082,-0.005269,0.008663,0.0317182,0.0212739,0.021128,-0.0456246,0.0743158,0.0839787,0.136555,0.0457171,-0.365026,-0.493307,0.0793116,0.0008591,0.030821,0.0100097,-0.210654,-0.0586994,0.0066304,0.0003617,0.0411558,-0.0929009,0.166551,0.0336195,0.542815,-0.0161431,0.139716,0.151947,-0.0007039,0.0528156,0.0110357,0.0042297
-5.506955,-1.3985454,-0.129261,0.16899,0.0474282,-0.0937402,-0.0044445,-0.0241723,0.0009428,-0.0023696,-0.066291,-0.017559,-0.0154405,0.0025506,0.0247313,0.0252218,0.0284347,-0.0389616,0.0320225,0.10343,0.119018,0.0743175,-0.216124,-0.564544,0.0920484,0.0269917,0.0275828,0.0180969,-0.145394,-0.151618,0.0036618,0.0054635,0.103164,-0.0445648,0.133787,0.124133,0.520839,0.143125,0.0766072,0.164431,-0.0144597,0.0480412,0.0056649,0.0076141
1.0077928,-3.2256331,-0.198393,0.0780627,0.0879405,-0.0497316,-0.0108311,-0.0212558,0.0029597,-0.0116819,-0.0441498,-0.0570417,-0.0194633,-0.0107866,0.0180775,0.0233788,0.0353095,-0.0334438,-0.0124941,0.10076,0.0969382,0.0946294,-0.0538675,-0.595196,0.0942678,0.0568363,0.0234797,0.0220345,-0.0392097,-0.189308,-0.0021937,0.006266,0.131449,0.0271447,0.0639499,0.184991,0.455581,0.286583,0.0172239,0.15308,-0.0249853,0.0369583,0.000702,0.0059916
-3.1264372,2.6774024,-0.209733,-0.0357061,0.0972484,0.0080845,-0.0139042,-0.0214663,0.0122978,-0.0200385,-0.0054309,-0.0863493,-0.0131434,-0.0255834,0.015582,0.0183031,0.0439271,-0.0266338,-0.0479034,0.0792887,0.0748092,0.108212,0.112357,-0.581272,0.0861235,0.0876149,0.0219421,0.0239722,0.0674372,-0.157714,-0.0064636,0.0021307,0.120182,0.103303,-0.0222814,0.204069,0.355419,0.404869,-0.0290913,0.122807,-0.0284805,0.0229006,-0.0001997,0.0018659
0.033150067,2.8751669,-0.160174,-0.138015,0.0732304,0.0606934,-0.0132824,-0.0204865,0.0276619,-0.0219694,0.0451887,-0.0975946,0.0025842,-0.0343424,0.0176225,0.0144835,0.05294,-0.0149207,-0.0675575,0.0474816,0.0538738,0.118718,0.269897,-0.520532,0.0668704,0.117189,0.0230727,0.0278945,0.132846,-0.0696401,-0.0058675,-0.0038329,0.0721997,0.165054,-0.102876,0.181376,0.228439,0.492284,-0.0575073,0.0820447,-0.0247976,0.0110785,0.0031877,-0.0003765
2.7955833,1.0368289,-0.0657121,-0.19879,0.0240313,0.0907507,-0.012182,-0.0154986,0.0438541,-0.0141676,0.0985739,-0.0861681,0.0218009,-0.032063,0.0209507,0.0149133,0.0577025,0.002984,-0.0709482,0.0145888,0.0319043,0.128501,0.403652,-0.415703,0.0350704,0.141834,0.0234884,0.0362303,0.13067,0.0390422,-0.0008003,-0.0071196,-0.0018728,0.196487,-0.160252,0.126597,0.0816463,0.54418,-0.0683223,0.0389037,-0.0175968,0.005102,0.0075001,0.0021164
-2.4406956,-0.95801985,0.0446508,-0.201904,-0.0338753,0.0876468,-0.0148494,-0.0074384,0.0545976,0.0021876,0.144297,-0.0531696,0.03684,-0.0190318,0.0212592,0.0188308,0.0532734,0.0239431,-0.0618401,-0.0130112,0.0057235,0.13639,0.499548,-0.276273,-0.0090074,0.15525,0.0188973,0.0476312,0.0614917,0.122919,0.0049646,-0.0052334,-0.084805,0.187498,-0.184057,0.054914,-0.0772747,0.555307,-0.0646847,-0.0016167,-0.0117418,0.0046784,0.0083577,0.0084137
0.76863817,3.3068444,0.139079,-0.149193,-0.0801493,0.0514485,-0.0232026,-0.0003803,0.0561603,0.0220738,0.174617,-0.0047755,0.0424738,-0.0003428,0.0165392,0.0223281,0.0381119,0.041394,-0.0449042,-0.0327304,-0.025488,0.138314,0.548624,-0.11718,-0.0607349,0.150277,0.0074574,0.0576213,-0.0461032,0.145582,0.007125,0.0004285,-0.155206,0.136975,-0.171515,-0.0166515,-0.237547,0.520785,-0.0493425,-0.0376125,-0.0098958,0.0061905,0.0037279,0.0144246
1.5845931,-4.7082182,0.192713,-0.0579889,-0.0971937,-0.0058762,-0.0352298,0.0014769,0.0491948,0.0397615,0.186666,0.0509841,0.038287,0.0173962,0.0086838,0.0213601,0.0158026,0.0489137,-0.02343,-0.0440948,-0.0586432,0.130318,0.549154,0.0450684,-0.110647,0.122609,-0.0086311,0.0616443,-0.146487,0.0955308,0.0040953,0.0056342,-0.192261,0.0551663,-0.126941,-0.0717587,-0.384708,0.439199,-0.0229596,-0.0678637,-0.0108673,0.0056885,-0.0044698,0.0159218
-4.8416082,-2.8104026,0.193647,0.0456931,-0.0771205,-0.0634715,-0.0463545,-0.0030613,0.0375544,0.0521421,0.181578,0.107733,0.0278377,0.029798,0.0021241,0.0148661,-0.0064805,0.0439406,0.0004988,-0.0464788,-0.0881653,0.111681,0.505531,0.196492,-0.14714,0.0740907,-0.0245086,0.0582205,-0.196049,-0.0079862,-0.0018054,0.0065139,-0.182286,-0.0369271,-0.0613606,-0.0969727,-0.502965,0.315516,0.0147836,-0.0892523,-0.010918,0.0020094,-0.0117298,0.0116779
-1.4174763,4.4684145,0.144084,0.134918,-0.0260536,-0.0988739,-0.0527321,-0.0113085,0.0250942,0.0598585,0.161535,0.16214,0.0155218,0.0363348,0.0005371,0.0056414,-0.0217362,0.029131,0.0241221,-0.0384557,-0.109333,0.0857717,0.42495,0.327514,-0.161064,0.0131722,-0.0359762,0.049847,-0.172188,-0.122532,-0.0061145,0.0024751,-0.124705,-0.112518,0.0083443,-0.0846784,-0.579383,0.1615,0.0623154,-0.0963234,-0.007004,-0.0023387,-0.0142602,0.0043516
2.5852033,-0.30842546,0.0579517,0.187977,0.0369898,-0.0971993,-0.0539835,-0.0187264,0.0129376,0.0655486,0.127211,0.212482,0.0036194,0.0390297,0.0041164,-0.0016969,-0.0265568,0.0105497,0.0425988,-0.0194047,-0.121057,0.0579897,0.31438,0.431883,-0.14946,-0.0480519,-0.0422597,0.0409838,-0.0834647,-0.200619,-0.0055995,-0.0033633,-0.0341984,-0.147508,0.062185,-0.0363584,-0.607354,-0.0070256,0.113974,-0.083601,0.0005417,-0.003186,-0.0117217,-0.0015366
